locus_tag	simbolo	alias	tipo	producto	es_tf	fuente_tf	fuente	sensible_mayusculas
PA1125	cobB1		protein_coding	NAD-dependent protein deacylase	false		refseq|uniprot	false
PA1126			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1127			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA1128			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1129	fosA		protein_coding	glutathione transferase FosA	false		refseq|uniprot	false
PA1130	rhlC		protein_coding	rhamnosyltransferase	false		refseq|uniprot	false
PA1131			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA1132			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1133			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1134			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1135	hchA		protein_coding	molecular chaperone Hsp31/glyoxalase	false		refseq|uniprot	false
PA1136			protein_coding	transcriptional regulator	true	go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1137			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA1138			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1139			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1140			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1141			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1142			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1143			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1144			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA1145			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1146			protein_coding	iron-containing alcohol dehydrogenase	false		refseq|uniprot	false
PA1147			protein_coding	amino acid permease	false		refseq|uniprot	false
PA1148	toxA	eta	protein_coding	exotoxin A	false		refseq|uniprot	true
PA1149			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1150	pys2		protein_coding	pyocin-S2	false		refseq|uniprot	false
PA1151	imm2		protein_coding	pyocin-S2 immunity protein	false		refseq|uniprot	false
PA1153			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1154			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1155	nrdB		protein_coding	ribonucleotide-diphosphate reductase subunit beta	false		refseq|uniprot	false
PA1156	nrdA		protein_coding	ribonucleotide-diphosphate reductase subunit alpha	false		refseq|uniprot	false
PA1157			protein_coding	two-component response regulator	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA1158			protein_coding	two-component sensor	false		refseq|uniprot	false
PA1159			protein_coding	cold-shock protein	false		refseq|uniprot	false
PA1160			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1161	rrmA		protein_coding	rRNA methyltransferase	false		refseq|uniprot	false
PA1162	dapE		protein_coding	succinyl-diaminopimelate desuccinylase	false		refseq|uniprot	false
PA1163	ndvB		protein_coding	glycosyl transferase	false		refseq|uniprot	false
PA1164			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1165	pcpS		protein_coding	4'-phosphopantetheinyl transferase	false		refseq|uniprot	false
PA1166			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1167			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1168			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1169	loxA		protein_coding	arachidonate 15-lipoxygenase	false		refseq|uniprot	false
PA1170			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1171			protein_coding	transglycosylase	false		refseq|uniprot	false
PA1172	napC		protein_coding	cytochrome C protein NapC	false		refseq|uniprot	false
PA1173	napB		protein_coding	cytochrome C protein NapB	false		refseq|uniprot	false
PA1174	napA		protein_coding	nitrate reductase catalytic subunit	false		refseq|uniprot	false
PA1175	napD		protein_coding	nitrate reductase biosynthesis protein NapD	false		refseq|uniprot	false
PA1176	napF		protein_coding	ferredoxin protein NapF	false		refseq|uniprot	false
PA1177	napE		protein_coding	nitrate reductase protein NapE	false		refseq|uniprot	false
PA1178	oprH		protein_coding	PhoP/Q and low Mg2+ inducible outer membrane protein H1	false		refseq|uniprot	false
PA1179	phoP		protein_coding	two-component response regulator PhoP	true	go_0006355|kw_transcription_regulation|kw_two_component|producto_refseq	refseq|uniprot	false
PA1180	phoQ		protein_coding	two-component sensor PhoQ	true	kw_two_component|producto_refseq	refseq|uniprot	false
PA1181			protein_coding	sensor protein	false		refseq|uniprot	false
PA1182			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1183	dctA	dctA2	protein_coding	C4-dicarboxylate transport protein	false		refseq|uniprot	false
PA1184			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1185			protein_coding	glutathione S-transferase	false		refseq|uniprot	false
PA1186			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1187			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA1188			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1189	sprT		protein_coding	Zn-dependent metalloprotease	false		refseq|uniprot	false
PA1190			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1191			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1192	ttcA		protein_coding	tRNA 2-thiocytidine biosynthesis protein TtcA	false		refseq|uniprot	false
PA1193			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1194			protein_coding	amino acid permease	false		refseq|uniprot	false
PA1195			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1196			protein_coding	transcriptional regulator	true	kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1197	cobB2		protein_coding	NAD-dependent protein deacylase	false		refseq|uniprot	false
PA1198			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1199			protein_coding	lipoprotein	false		refseq|uniprot	false
PA1200			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1201			protein_coding	transcriptional regulator	true	go_0003700|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1202			protein_coding	hydrolase	false		refseq|uniprot	false
PA1203			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1204			protein_coding	NAD(P)H-dependent FMN reductase	false		refseq|uniprot	false
PA1205			protein_coding	quercetin 2,3-dioxygenase	false		refseq|uniprot	false
PA1206			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1207	kefB		protein_coding	glutathione-regulated potassium-efflux system protein KefB	false		refseq|uniprot	false
PA1208			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1209			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1210			protein_coding	quercetin 2,3-dioxygenase	false		refseq|uniprot	false
PA1211			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1212			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA1213			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1214			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1215			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1216			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1217			protein_coding	2-isopropylmalate synthase	false		refseq|uniprot	false
PA1218			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1219			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1220			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1221			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1222			protein_coding	membrane-bound lytic murein transglycosylase A	false		refseq|uniprot	false
PA1223			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1224			protein_coding	NAD(P)H dehydrogenase	false		refseq|uniprot	false
PA1225			protein_coding	NAD(P)H dehydrogenase	false		refseq|uniprot	false
PA1226			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|producto_refseq	refseq|uniprot	false
PA1227			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1228			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1229			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1230			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1231			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1232			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1233			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1234			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1235			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1236			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA1237			protein_coding	multidrug resistance efflux pump	false		refseq|uniprot	false
PA1238			protein_coding	multidrug efflux pump outer membrane protein	false		refseq|uniprot	false
PA1239			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1240			protein_coding	enoyl-CoA hydratase	false		refseq|uniprot	false
PA1241			protein_coding	transcriptional regulator	true	kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1242			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1243			protein_coding	sensor/response regulator hybrid protein	false		refseq|uniprot	false
PA1244			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1245			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1246	aprD		protein_coding	alkaline protease secretion ATP-binding protein AprD	false		refseq|uniprot	false
PA1247	aprE		protein_coding	alkaline protease secretion protein AprE	false		refseq|uniprot	false
PA1248	aprF		protein_coding	alkaline protease secretion protein AprF	false		refseq|uniprot	false
PA1249	aprA		protein_coding	alkaline metalloproteinase	false		refseq|uniprot	false
PA1250	aprI	inh	protein_coding	alkaline proteinase inhibitor AprI	false		refseq|uniprot	true
PA1251			protein_coding	chemotaxis transducer	false		refseq|uniprot	false
PA1252	lhpD	lhpH	protein_coding	bifunctional Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase	false		refseq|uniprot	false
PA1253			protein_coding	semialdehyde dehydrogenase	false		refseq|uniprot	false
PA1254			protein_coding	dihydrodipicolinate synthetase	false		refseq|uniprot	false
PA1255	lhpL		protein_coding	trans-3-hydroxy-L-proline dehydratase	false		refseq|uniprot	false
PA1256			protein_coding	amino acid ABC transporter ATP binding protein	false		refseq|uniprot	false
PA1257			protein_coding	amino acid ABC transporter permease	false		refseq|uniprot	false
PA1258			protein_coding	ABC transporter permease	false		refseq|uniprot	false
PA1259	lhpI		protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1260			protein_coding	amino acid ABC transporter substrate-binding protein	false		refseq|uniprot	false
PA1261			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1262			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA1263			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1264			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1265			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1266			protein_coding	oxidoreductase	false		refseq|uniprot	false
PA1267			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1268			protein_coding	4-hydroxyproline 2-epimerase	false		refseq|uniprot	false
PA1269			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1270			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1271			protein_coding	tonB-dependent receptor	false		refseq|uniprot	false
PA1272	cobO		protein_coding	cob(I)yrinic acid a,c-diamide adenosyltransferase	false		refseq|uniprot	false
PA1273	cobB		protein_coding	hydrogenobyrinate a,c-diamide synthase	false		refseq|uniprot	false
PA1274			protein_coding	5,6-dimethylbenzimidazole synthase	false		refseq|uniprot	false
PA1275	cobD		protein_coding	cobalamin biosynthesis protein CobD	false		refseq|uniprot	false
PA1276	cobC		protein_coding	threonine-phosphate decarboxylase	false		refseq|uniprot	false
PA1277	cobQ		protein_coding	cobyric acid synthase	false		refseq|uniprot	false
PA1278	cobP		protein_coding	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	false		refseq|uniprot	false
PA1279	cobU	cobT	protein_coding	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	false		refseq|uniprot	false
PA1280			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1281	cobV	cobS	protein_coding	adenosylcobinamide-GDP ribazoletransferase	false		refseq|uniprot	false
PA1282			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA1283			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1284			protein_coding	acyl-CoA dehydrogenase	false		refseq|uniprot	false
PA1285			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|producto_refseq	refseq|uniprot	false
PA1286			protein_coding	major facilitator superfamily transporter	false		refseq|uniprot	false
PA1287			protein_coding	glutathione peroxidase	false		refseq|uniprot	false
PA1288			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1289			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1290			protein_coding	transcriptional regulator	true	go_0003700|go_0006355|kw_transcription_regulation|producto_refseq	refseq|uniprot	false
PA1291			protein_coding	hypothetical protein	false		refseq|uniprot	false
PA1292	sseA		protein_coding	3-mercaptopyruvate sulfurtransferase	false		refseq|uniprot	false
PA1293			protein_coding	hypothetical protein	false		refseq|uniprot	false
